listing_id,host_id,property_type,room_type,city,country,accommodates,bedrooms,bathrooms,price_per_night,created_at,updated_at
978,273,Loft,Entire home,Warsaw,Poland,7,3,2.5,310.5,2023-01-23 00:00:00,2023-11-06 00:00:00
979,284,Loft,Entire home,Madrid,Spain,7,3,2.5,418.5,2023-01-17 00:00:00,2024-06-16 00:00:00
980,251,Boutique Hotel,Entire home,Rome,Italy,9,4,3.5,673.75,2023-01-29 00:00:00,2024-02-16 00:00:00
981,117,Condo,Entire home,Seoul,South Korea,5,2,1.5,350.0,2023-01-15 00:00:00,2023-07-11 00:00:00
982,398,Boutique Hotel,Entire home,Santiago,Chile,9,4,3.5,338.8,2023-01-25 00:00:00,2023-12-24 00:00:00
983,131,Boutique Hotel,Entire home,Rome,Italy,7,3,2.5,603.75,2023-02-13 00:00:00,2024-02-28 00:00:00
984,66,Loft,Entire home,Livingstone,Zambia,9,4,3.5,223.2,2023-02-09 00:00:00,2024-07-12 00:00:00
985,247,Condo,Entire home,Berlin,Germany,9,4,3.5,518.0,2023-01-01 00:00:00,2024-01-17 00:00:00
986,174,Apartment,Entire home,Auckland,New Zealand,5,2,1.5,305.25,2023-01-07 00:00:00,2023-07-22 00:00:00
987,375,Apartment,Entire home,Warsaw,Poland,5,2,1.5,189.75,2023-01-31 00:00:00,2024-01-21 00:00:00
988,133,Apartment,Entire home,Tokyo,Japan,9,4,3.5,465.5,2023-01-01 00:00:00,2023-10-19 00:00:00
989,143,Apartment,Entire home,Tokyo,Japan,5,2,1.5,313.5,2023-02-12 00:00:00,2023-11-28 00:00:00
990,184,Loft,Entire home,Madrid,Spain,3,1,1.0,294.5,2023-02-15 00:00:00,2023-07-08 00:00:00
991,10,House,Entire home,Madrid,Spain,3,1,1.0,271.25,2023-01-21 00:00:00,2023-11-17 00:00:00
992,205,Condo,Entire home,Sydney,Australia,5,2,1.5,410.0,2023-01-01 00:00:00,2024-07-25 00:00:00
993,257,Loft,Entire home,Sydney,Australia,3,1,1.0,389.5,2023-01-01 00:00:00,2023-05-22 00:00:00
994,427,Apartment,Entire home,Bangkok,Thailand,3,1,1.0,118.75,2023-02-08 00:00:00,2023-07-15 00:00:00
995,127,Condo,Entire home,Cairo,Egypt,9,4,3.5,182.0,2023-01-12 00:00:00,2023-11-21 00:00:00
996,52,Boutique Hotel,Entire home,Seoul,South Korea,5,2,1.5,533.75,2023-02-10 00:00:00,2024-03-15 00:00:00
997,375,Apartment,Entire home,Warsaw,Poland,3,1,1.0,143.75,2023-02-12 00:00:00,2024-03-26 00:00:00
998,323,Condo,Entire home,Dublin,Ireland,7,3,2.5,492.0,2023-01-31 00:00:00,2023-11-24 00:00:00
999,310,Apartment,Entire home,London,United Kingdom,5,2,1.5,354.75,2023-01-24 00:00:00,2024-04-17 00:00:00
1000,191,Boutique Hotel,Entire home,Dublin,Ireland,9,4,3.5,789.25,2023-01-22 00:00:00,2024-01-22 00:00:00
1001,352,Condo,Entire home,Warsaw,Poland,3,1,1.0,184.0,2023-01-18 00:00:00,2023-11-25 00:00:00
1002,281,Condo,Entire home,Warsaw,Poland,9,4,3.5,322.0,2023-02-12 00:00:00,2023-08-31 00:00:00
1003,346,Apartment,Entire home,Madrid,Spain,5,2,1.5,255.75,2023-02-03 00:00:00,2024-02-24 00:00:00
1004,211,House,Entire home,Auckland,New Zealand,9,4,3.5,545.75,2023-01-10 00:00:00,2023-10-14 00:00:00
1005,297,Boutique Hotel,Entire home,Toronto,Canada,5,2,1.5,594.75,2023-02-13 00:00:00,2024-07-23 00:00:00
1006,493,Boutique Hotel,Entire home,Suva,Fiji,7,3,2.5,379.5,2023-02-01 00:00:00,2024-09-07 00:00:00
1007,194,Loft,Entire home,Lima,Peru,9,4,3.5,232.5,2023-02-05 00:00:00,2023-10-16 00:00:00
1008,102,Apartment,Entire home,Toronto,Canada,3,1,1.0,243.75,2023-01-29 00:00:00,2024-01-29 00:00:00
1009,89,Condo,Entire home,Singapore,Singapore,3,1,1.0,408.0,2023-01-23 00:00:00,2024-01-28 00:00:00
1010,455,Loft,Entire home,New York,United States,3,1,1.0,541.5,2023-01-19 00:00:00,2024-07-21 00:00:00
1011,256,Loft,Entire home,Buenos Aires,Argentina,7,3,2.5,194.4,2023-01-07 00:00:00,2023-11-16 00:00:00
1012,287,Condo,Entire home,Swakopmund,Namibia,5,2,1.5,176.0,2023-02-06 00:00:00,2024-03-06 00:00:00
1013,395,Apartment,Entire home,Sydney,Australia,3,1,1.0,256.25,2023-01-30 00:00:00,2023-10-29 00:00:00
1014,202,Apartment,Entire home,Santiago,Chile,5,2,1.5,145.2,2023-02-06 00:00:00,2024-08-12 00:00:00
1015,472,Boutique Hotel,Entire home,Rio de Janeiro,Brazil,7,3,2.5,310.5,2023-01-25 00:00:00,2023-05-08 00:00:00
1016,111,Apartment,Entire home,Tokyo,Japan,3,1,1.0,237.5,2023-01-23 00:00:00,2024-05-06 00:00:00
1017,479,Loft,Entire home,Buenos Aires,Argentina,3,1,1.0,136.8,2023-02-08 00:00:00,2023-12-21 00:00:00
1018,267,Boutique Hotel,Entire home,Dublin,Ireland,9,4,3.5,789.25,2023-01-27 00:00:00,2023-07-22 00:00:00
1019,97,House,Entire home,Marrakech,Morocco,9,4,3.5,241.9,2023-02-01 00:00:00,2024-07-31 00:00:00
1020,495,Apartment,Entire home,Lima,Peru,9,4,3.5,183.75,2023-02-13 00:00:00,2023-12-18 00:00:00
1021,247,Condo,Entire home,Berlin,Germany,7,3,2.5,444.0,2023-01-25 00:00:00,2024-05-02 00:00:00
1022,34,Apartment,Entire home,Auckland,New Zealand,3,1,1.0,231.25,2023-01-02 00:00:00,2023-05-01 00:00:00
1023,482,Condo,Entire home,Mumbai,India,5,2,1.5,176.0,2023-02-06 00:00:00,2024-05-02 00:00:00
1024,383,Apartment,Entire home,Bangkok,Thailand,7,3,2.5,194.75,2023-01-29 00:00:00,2024-07-16 00:00:00
1025,50,Loft,Entire home,Cape Town,South Africa,7,3,2.5,264.6,2023-01-12 00:00:00,2023-06-02 00:00:00
1026,361,Apartment,Entire home,Santiago,Chile,3,1,1.0,110.0,2023-01-12 00:00:00,2023-05-19 00:00:00
1027,384,Condo,Entire home,Sydney,Australia,3,1,1.0,328.0,2023-02-02 00:00:00,2023-07-29 00:00:00
1028,165,Loft,Entire home,Warsaw,Poland,5,2,1.5,264.5,2023-01-15 00:00:00,2023-08-18 00:00:00
1029,332,Boutique Hotel,Entire home,Marrakech,Morocco,9,4,3.5,315.7,2023-01-12 00:00:00,2024-05-23 00:00:00
1030,114,Loft,Entire home,Dublin,Ireland,3,1,1.0,389.5,2023-01-06 00:00:00,2024-06-07 00:00:00
1031,361,Apartment,Entire home,Santiago,Chile,3,1,1.0,110.0,2023-01-05 00:00:00,2024-04-05 00:00:00
1032,108,Boutique Hotel,Entire home,Berlin,Germany,7,3,2.5,638.25,2023-01-09 00:00:00,2023-05-31 00:00:00
1033,254,Boutique Hotel,Entire home,Bangkok,Thailand,3,1,1.0,251.75,2023-01-03 00:00:00,2023-07-17 00:00:00
1034,332,House,Entire home,Marrakech,Morocco,7,3,2.5,209.1,2023-02-03 00:00:00,2024-07-25 00:00:00
1035,414,Boutique Hotel,Entire home,Montego Bay,Jamaica,9,4,3.5,442.75,2023-02-11 00:00:00,2023-12-14 00:00:00
1036,90,Condo,Entire home,Rome,Italy,9,4,3.5,490.0,2023-01-24 00:00:00,2024-03-18 00:00:00
1037,38,Boutique Hotel,Entire home,Warsaw,Poland,9,4,3.5,442.75,2023-01-31 00:00:00,2023-09-30 00:00:00
1038,179,Loft,Entire home,Santiago,Chile,9,4,3.5,272.8,2023-01-28 00:00:00,2023-09-18 00:00:00
1039,182,House,Entire home,Paris,France,5,2,1.5,483.75,2023-01-10 00:00:00,2024-01-16 00:00:00
1040,318,Condo,Entire home,Toronto,Canada,7,3,2.5,468.0,2023-01-13 00:00:00,2023-05-12 00:00:00
1041,479,House,Entire home,Buenos Aires,Argentina,7,3,2.5,183.6,2023-01-03 00:00:00,2024-01-10 00:00:00
1042,324,Apartment,Entire home,Warsaw,Poland,9,4,3.5,281.75,2023-01-09 00:00:00,2023-07-30 00:00:00
1043,220,Boutique Hotel,Entire home,London,United Kingdom,9,4,3.5,827.75,2023-01-04 00:00:00,2023-07-05 00:00:00
1044,85,Apartment,Entire home,Santiago,Chile,5,2,1.5,145.2,2023-01-04 00:00:00,2024-08-03 00:00:00
1045,470,Boutique Hotel,Entire home,London,United Kingdom,5,2,1.5,655.75,2023-01-01 00:00:00,2023-11-26 00:00:00
1046,328,Apartment,Entire home,Seoul,South Korea,3,1,1.0,218.75,2023-01-17 00:00:00,2023-05-20 00:00:00
1047,30,Boutique Hotel,Entire home,Seoul,South Korea,7,3,2.5,603.75,2023-02-12 00:00:00,2024-08-01 00:00:00
1048,330,Apartment,Entire home,Sydney,Australia,7,3,2.5,420.25,2023-02-03 00:00:00,2024-05-30 00:00:00
1049,342,Apartment,Entire home,Auckland,New Zealand,5,2,1.5,305.25,2023-01-28 00:00:00,2023-06-09 00:00:00
1050,187,Condo,Entire home,Buenos Aires,Argentina,7,3,2.5,172.8,2023-02-08 00:00:00,2024-01-21 00:00:00
1051,55,Boutique Hotel,Entire home,Warsaw,Poland,9,4,3.5,442.75,2023-01-31 00:00:00,2024-06-27 00:00:00
1052,94,Apartment,Entire home,Madrid,Spain,7,3,2.5,317.75,2023-02-10 00:00:00,2023-10-10 00:00:00
1053,452,Apartment,Entire home,Montego Bay,Jamaica,7,3,2.5,235.75,2023-01-09 00:00:00,2023-12-06 00:00:00
1054,233,Condo,Entire home,Tokyo,Japan,3,1,1.0,304.0,2023-02-11 00:00:00,2024-03-24 00:00:00
1055,328,Condo,Entire home,Seoul,South Korea,5,2,1.5,350.0,2023-01-06 00:00:00,2023-06-18 00:00:00
1056,124,Boutique Hotel,Entire home,Berlin,Germany,7,3,2.5,638.25,2023-01-31 00:00:00,2023-06-22 00:00:00
1057,476,Condo,Entire home,Madrid,Spain,3,1,1.0,248.0,2023-01-16 00:00:00,2024-05-10 00:00:00
1058,68,Apartment,Entire home,Rio de Janeiro,Brazil,7,3,2.5,184.5,2023-02-14 00:00:00,2023-09-23 00:00:00
1059,454,House,Entire home,Tokyo,Japan,7,3,2.5,484.5,2023-02-09 00:00:00,2023-10-23 00:00:00
1060,499,Loft,Entire home,Auckland,New Zealand,9,4,3.5,573.5,2023-01-01 00:00:00,2023-09-09 00:00:00
1061,358,Apartment,Entire home,Rio de Janeiro,Brazil,3,1,1.0,112.5,2023-01-22 00:00:00,2023-11-20 00:00:00
1062,296,House,Entire home,Lima,Peru,7,3,2.5,191.25,2023-01-05 00:00:00,2024-04-05 00:00:00
1063,92,Apartment,Entire home,Cairo,Egypt,5,2,1.5,107.25,2023-02-02 00:00:00,2024-01-09 00:00:00
1064,145,House,Entire home,Toronto,Canada,5,2,1.5,419.25,2023-01-11 00:00:00,2024-04-24 00:00:00
1065,192,Apartment,Entire home,Cairo,Egypt,7,3,2.5,133.25,2023-02-04 00:00:00,2024-06-03 00:00:00
1066,287,House,Entire home,Swakopmund,Namibia,5,2,1.5,189.2,2023-01-15 00:00:00,2023-09-15 00:00:00
1067,127,Boutique Hotel,Entire home,Cairo,Egypt,9,4,3.5,250.25,2023-01-29 00:00:00,2023-07-01 00:00:00
1068,352,House,Entire home,Warsaw,Poland,3,1,1.0,201.25,2023-01-06 00:00:00,2023-10-10 00:00:00
1069,478,House,Entire home,Buenos Aires,Argentina,9,4,3.5,212.4,2023-01-19 00:00:00,2024-04-09 00:00:00
1070,73,House,Entire home,Seoul,South Korea,7,3,2.5,446.25,2023-01-11 00:00:00,2024-05-28 00:00:00
1071,38,House,Entire home,Warsaw,Poland,9,4,3.5,339.25,2023-02-06 00:00:00,2023-10-20 00:00:00
1072,49,Loft,Entire home,Cape Town,South Africa,3,1,1.0,186.2,2023-02-07 00:00:00,2023-11-11 00:00:00
1073,273,Condo,Entire home,Warsaw,Poland,3,1,1.0,184.0,2023-01-13 00:00:00,2023-06-29 00:00:00
1074,85,Loft,Entire home,Santiago,Chile,9,4,3.5,272.8,2023-01-30 00:00:00,2024-04-29 00:00:00
1075,328,Apartment,Entire home,Seoul,South Korea,3,1,1.0,218.75,2023-02-15 00:00:00,2024-05-20 00:00:00
1076,135,House,Entire home,Swakopmund,Namibia,3,1,1.0,154.0,2023-02-05 00:00:00,2023-09-18 00:00:00
1077,69,Apartment,Entire home,Mumbai,India,9,4,3.5,215.6,2023-02-09 00:00:00,2023-09-27 00:00:00
1078,455,Loft,Entire home,New York,United States,9,4,3.5,883.5,2023-01-07 00:00:00,2023-07-03 00:00:00
1079,382,Loft,Entire home,New York,United States,7,3,2.5,769.5,2023-01-17 00:00:00,2024-07-18 00:00:00
1080,270,Condo,Entire home,Mexico City,Mexico,7,3,2.5,252.0,2023-01-11 00:00:00,2024-03-09 00:00:00
1081,163,Apartment,Entire home,Buenos Aires,Argentina,3,1,1.0,90.0,2023-02-08 00:00:00,2024-09-09 00:00:00
1082,124,House,Entire home,Berlin,Germany,3,1,1.0,323.75,2023-01-08 00:00:00,2023-08-12 00:00:00
1083,97,House,Entire home,Marrakech,Morocco,7,3,2.5,209.1,2023-01-19 00:00:00,2024-01-12 00:00:00
1084,7,Condo,Entire home,Cairo,Egypt,3,1,1.0,104.0,2023-01-06 00:00:00,2024-04-15 00:00:00
1085,280,Apartment,Entire home,Madrid,Spain,7,3,2.5,317.75,2023-01-30 00:00:00,2024-02-06 00:00:00
1086,332,Apartment,Entire home,Marrakech,Morocco,7,3,2.5,168.1,2023-01-13 00:00:00,2024-08-11 00:00:00
1087,386,Condo,Entire home,Madrid,Spain,7,3,2.5,372.0,2023-01-10 00:00:00,2023-05-21 00:00:00
1088,108,Condo,Entire home,Berlin,Germany,9,4,3.5,518.0,2023-02-12 00:00:00,2023-08-16 00:00:00
1089,494,Apartment,Entire home,Montego Bay,Jamaica,5,2,1.5,189.75,2023-01-07 00:00:00,2023-07-09 00:00:00
1090,338,Boutique Hotel,Entire home,Warsaw,Poland,9,4,3.5,442.75,2023-01-12 00:00:00,2024-02-24 00:00:00
1091,223,Loft,Entire home,Buenos Aires,Argentina,3,1,1.0,136.8,2023-01-06 00:00:00,2023-05-31 00:00:00
1092,320,Boutique Hotel,Entire home,New York,United States,9,4,3.5,1097.25,2023-01-01 00:00:00,2023-11-15 00:00:00
1093,360,Loft,Entire home,Mumbai,India,3,1,1.0,167.2,2023-01-29 00:00:00,2023-10-25 00:00:00
1094,38,Loft,Entire home,Warsaw,Poland,9,4,3.5,356.5,2023-02-03 00:00:00,2024-01-19 00:00:00
1095,7,House,Entire home,Cairo,Egypt,9,4,3.5,191.75,2023-01-27 00:00:00,2024-05-28 00:00:00
1096,98,Apartment,Entire home,Cape Town,South Africa,3,1,1.0,122.5,2023-01-24 00:00:00,2023-05-05 00:00:00
1097,300,House,Entire home,Auckland,New Zealand,7,3,2.5,471.75,2023-01-02 00:00:00,2023-07-13 00:00:00
1098,269,House,Entire home,Sydney,Australia,7,3,2.5,522.75,2023-01-16 00:00:00,2024-05-04 00:00:00
1099,158,Loft,Entire home,Livingstone,Zambia,9,4,3.5,223.2,2023-02-03 00:00:00,2023-11-07 00:00:00
1100,255,House,Entire home,Mexico City,Mexico,5,2,1.5,225.75,2023-02-02 00:00:00,2023-09-08 00:00:00
1101,129,Boutique Hotel,Entire home,Madrid,Spain,3,1,1.0,410.75,2023-02-14 00:00:00,2023-06-12 00:00:00
1102,336,House,Entire home,Rome,Italy,5,2,1.5,376.25,2023-01-15 00:00:00,2024-03-13 00:00:00
1103,258,Apartment,Entire home,Montego Bay,Jamaica,3,1,1.0,143.75,2023-01-09 00:00:00,2024-02-05 00:00:00
1104,91,Boutique Hotel,Entire home,London,United Kingdom,7,3,2.5,741.75,2023-01-13 00:00:00,2023-07-13 00:00:00
1105,323,Boutique Hotel,Entire home,Dublin,Ireland,7,3,2.5,707.25,2023-01-11 00:00:00,2023-11-29 00:00:00
1106,356,Condo,Entire home,Rio de Janeiro,Brazil,5,2,1.5,180.0,2023-01-06 00:00:00,2024-05-23 00:00:00
1107,347,Apartment,Entire home,Suva,Fiji,7,3,2.5,225.5,2023-01-03 00:00:00,2024-06-16 00:00:00
1108,32,Condo,Entire home,Buenos Aires,Argentina,3,1,1.0,115.2,2023-01-11 00:00:00,2023-11-08 00:00:00
1109,127,Apartment,Entire home,Cairo,Egypt,9,4,3.5,159.25,2023-01-17 00:00:00,2023-06-25 00:00:00
1110,421,Loft,Entire home,Sydney,Australia,9,4,3.5,635.5,2023-01-01 00:00:00,2024-02-09 00:00:00
1111,171,Condo,Entire home,Montego Bay,Jamaica,9,4,3.5,322.0,2023-01-27 00:00:00,2023-12-03 00:00:00
1112,131,Condo,Entire home,Rome,Italy,5,2,1.5,350.0,2023-01-24 00:00:00,2024-09-04 00:00:00
1113,120,Boutique Hotel,Entire home,Buenos Aires,Argentina,3,1,1.0,190.8,2023-01-25 00:00:00,2024-07-12 00:00:00
1114,418,Loft,Entire home,Madrid,Spain,9,4,3.5,480.5,2023-01-04 00:00:00,2024-03-08 00:00:00
1115,342,Boutique Hotel,Entire home,Auckland,New Zealand,5,2,1.5,564.25,2023-01-24 00:00:00,2024-08-09 00:00:00
1116,168,Boutique Hotel,Entire home,Suva,Fiji,9,4,3.5,423.5,2023-02-09 00:00:00,2024-06-30 00:00:00
1117,194,Apartment,Entire home,Lima,Peru,3,1,1.0,93.75,2023-01-06 00:00:00,2023-05-05 00:00:00
1118,411,Apartment,Entire home,Toronto,Canada,7,3,2.5,399.75,2023-01-23 00:00:00,2023-10-18 00:00:00
1119,301,Loft,Entire home,Lima,Peru,9,4,3.5,232.5,2023-02-14 00:00:00,2023-08-09 00:00:00
1120,381,Boutique Hotel,Entire home,Bangkok,Thailand,3,1,1.0,251.75,2023-01-25 00:00:00,2024-01-11 00:00:00
1121,278,Apartment,Entire home,Santiago,Chile,9,4,3.5,215.6,2023-02-10 00:00:00,2024-03-22 00:00:00
1122,120,House,Entire home,Buenos Aires,Argentina,3,1,1.0,126.0,2023-01-28 00:00:00,2023-08-06 00:00:00
1123,431,Boutique Hotel,Entire home,Lima,Peru,9,4,3.5,288.75,2023-01-10 00:00:00,2024-01-28 00:00:00
1124,408,Apartment,Entire home,Toronto,Canada,7,3,2.5,399.75,2023-01-11 00:00:00,2024-01-26 00:00:00
1125,417,Condo,Entire home,Rio de Janeiro,Brazil,5,2,1.5,180.0,2023-02-02 00:00:00,2024-09-05 00:00:00
1126,301,Boutique Hotel,Entire home,Lima,Peru,5,2,1.5,228.75,2023-01-03 00:00:00,2024-07-01 00:00:00
1127,75,Apartment,Entire home,Bangkok,Thailand,7,3,2.5,194.75,2023-02-10 00:00:00,2024-01-16 00:00:00
1128,378,Apartment,Entire home,Singapore,Singapore,3,1,1.0,318.75,2023-02-05 00:00:00,2024-08-31 00:00:00
1129,414,House,Entire home,Montego Bay,Jamaica,5,2,1.5,247.25,2023-02-07 00:00:00,2023-09-01 00:00:00
1130,174,Condo,Entire home,Auckland,New Zealand,3,1,1.0,296.0,2023-02-02 00:00:00,2023-10-28 00:00:00
1131,438,Condo,Entire home,Bangkok,Thailand,5,2,1.5,190.0,2023-01-24 00:00:00,2023-05-27 00:00:00
1132,221,Boutique Hotel,Entire home,Dublin,Ireland,9,4,3.5,789.25,2023-01-11 00:00:00,2023-04-21 00:00:00
1133,438,Boutique Hotel,Entire home,Bangkok,Thailand,9,4,3.5,365.75,2023-02-07 00:00:00,2023-08-01 00:00:00
1134,179,Condo,Entire home,Santiago,Chile,7,3,2.5,211.2,2023-02-12 00:00:00,2024-03-31 00:00:00
1135,145,Apartment,Entire home,Toronto,Canada,3,1,1.0,243.75,2023-02-06 00:00:00,2023-11-04 00:00:00
1136,1,House,Entire home,Livingstone,Zambia,5,2,1.5,154.8,2023-01-03 00:00:00,2023-12-24 00:00:00
1137,410,Boutique Hotel,Entire home,Swakopmund,Namibia,5,2,1.5,268.4,2023-01-28 00:00:00,2023-08-21 00:00:00
1138,339,House,Entire home,Toronto,Canada,5,2,1.5,419.25,2023-01-18 00:00:00,2023-12-22 00:00:00
1139,191,Boutique Hotel,Entire home,Dublin,Ireland,9,4,3.5,789.25,2023-01-28 00:00:00,2024-05-17 00:00:00
1140,149,Boutique Hotel,Entire home,Santiago,Chile,7,3,2.5,303.6,2023-02-01 00:00:00,2023-07-30 00:00:00
1141,294,House,Entire home,Swakopmund,Namibia,3,1,1.0,154.0,2023-02-10 00:00:00,2023-11-12 00:00:00
1142,256,House,Entire home,Buenos Aires,Argentina,3,1,1.0,126.0,2023-02-11 00:00:00,2023-08-24 00:00:00
1143,127,Apartment,Entire home,Cairo,Egypt,9,4,3.5,159.25,2023-02-08 00:00:00,2023-12-19 00:00:00
1144,226,House,Entire home,Santiago,Chile,7,3,2.5,224.4,2023-01-04 00:00:00,2023-11-14 00:00:00
1145,258,Condo,Entire home,Montego Bay,Jamaica,7,3,2.5,276.0,2023-01-24 00:00:00,2023-09-01 00:00:00
1146,420,Condo,Entire home,Mumbai,India,5,2,1.5,176.0,2023-02-02 00:00:00,2023-05-25 00:00:00
1147,469,House,Entire home,Singapore,Singapore,5,2,1.5,548.25,2023-01-07 00:00:00,2024-01-07 00:00:00
1148,381,House,Entire home,Bangkok,Thailand,7,3,2.5,242.25,2023-01-13 00:00:00,2023-10-24 00:00:00
1149,412,Condo,Entire home,Bangkok,Thailand,5,2,1.5,190.0,2023-01-17 00:00:00,2024-07-29 00:00:00
1150,284,House,Entire home,Madrid,Spain,9,4,3.5,457.25,2023-02-06 00:00:00,2023-08-20 00:00:00
1151,147,Boutique Hotel,Entire home,Paris,France,9,4,3.5,866.25,2023-01-15 00:00:00,2024-03-12 00:00:00
1152,455,Loft,Entire home,New York,United States,9,4,3.5,883.5,2023-01-10 00:00:00,2024-08-05 00:00:00
1153,481,Apartment,Entire home,Rio de Janeiro,Brazil,9,4,3.5,220.5,2023-01-25 00:00:00,2023-12-15 00:00:00
1154,37,Boutique Hotel,Entire home,Mumbai,India,9,4,3.5,338.8,2023-02-02 00:00:00,2024-09-05 00:00:00
1155,358,Boutique Hotel,Entire home,Rio de Janeiro,Brazil,3,1,1.0,238.5,2023-02-10 00:00:00,2023-07-28 00:00:00
1156,374,Condo,Entire home,Livingstone,Zambia,9,4,3.5,201.6,2023-01-30 00:00:00,2024-02-08 00:00:00
1157,374,Boutique Hotel,Entire home,Livingstone,Zambia,5,2,1.5,219.6,2023-02-14 00:00:00,2024-08-06 00:00:00
1158,439,Loft,Entire home,Rome,Italy,3,1,1.0,332.5,2023-01-05 00:00:00,2023-06-24 00:00:00
1159,85,Apartment,Entire home,Santiago,Chile,9,4,3.5,215.6,2023-01-25 00:00:00,2023-12-06 00:00:00
1160,500,Apartment,Entire home,Bangkok,Thailand,9,4,3.5,232.75,2023-01-23 00:00:00,2024-07-21 00:00:00
1161,92,Loft,Entire home,Cairo,Egypt,7,3,2.5,175.5,2023-01-22 00:00:00,2024-05-03 00:00:00
1162,221,House,Entire home,Dublin,Ireland,9,4,3.5,604.75,2023-02-06 00:00:00,2024-05-03 00:00:00
1163,188,Loft,Entire home,Tokyo,Japan,9,4,3.5,589.0,2023-02-08 00:00:00,2024-06-21 00:00:00
1164,7,Loft,Entire home,Cairo,Egypt,3,1,1.0,123.5,2023-02-07 00:00:00,2023-09-23 00:00:00
1165,107,Boutique Hotel,Entire home,Auckland,New Zealand,5,2,1.5,564.25,2023-02-07 00:00:00,2024-03-21 00:00:00
1166,246,Loft,Entire home,Lima,Peru,9,4,3.5,232.5,2023-01-10 00:00:00,2023-12-06 00:00:00
1167,57,Loft,Entire home,Singapore,Singapore,7,3,2.5,688.5,2023-01-30 00:00:00,2023-05-23 00:00:00
1168,114,House,Entire home,Dublin,Ireland,3,1,1.0,358.75,2023-01-09 00:00:00,2023-06-18 00:00:00
1169,109,Boutique Hotel,Entire home,Toronto,Canada,9,4,3.5,750.75,2023-01-29 00:00:00,2023-12-22 00:00:00
1170,210,Apartment,Entire home,Sydney,Australia,7,3,2.5,420.25,2023-01-10 00:00:00,2024-05-24 00:00:00
1171,427,House,Entire home,Bangkok,Thailand,7,3,2.5,242.25,2023-01-27 00:00:00,2024-06-17 00:00:00
1172,259,Boutique Hotel,Entire home,London,United Kingdom,9,4,3.5,827.75,2023-01-31 00:00:00,2024-02-09 00:00:00
1173,183,Condo,Entire home,London,United Kingdom,3,1,1.0,344.0,2023-02-01 00:00:00,2024-09-09 00:00:00
1174,39,Apartment,Entire home,Rome,Italy,3,1,1.0,218.75,2023-01-29 00:00:00,2023-07-10 00:00:00
1175,52,Apartment,Entire home,Seoul,South Korea,7,3,2.5,358.75,2023-01-24 00:00:00,2023-05-13 00:00:00
1176,123,House,Entire home,Mexico City,Mexico,9,4,3.5,309.75,2023-02-04 00:00:00,2024-03-05 00:00:00
1177,283,Apartment,Entire home,Mumbai,India,9,4,3.5,215.6,2023-01-27 00:00:00,2024-08-11 00:00:00
1178,171,House,Entire home,Montego Bay,Jamaica,5,2,1.5,247.25,2023-02-03 00:00:00,2023-08-01 00:00:00
1179,80,Boutique Hotel,Entire home,Madrid,Spain,3,1,1.0,410.75,2023-01-05 00:00:00,2023-04-16 00:00:00
1180,442,House,Entire home,Toronto,Canada,7,3,2.5,497.25,2023-01-20 00:00:00,2024-02-22 00:00:00
1181,85,Apartment,Entire home,Santiago,Chile,5,2,1.5,145.2,2023-02-01 00:00:00,2024-07-03 00:00:00
1182,399,Boutique Hotel,Entire home,Auckland,New Zealand,9,4,3.5,712.25,2023-02-13 00:00:00,2023-12-04 00:00:00
1183,367,Apartment,Entire home,Mexico City,Mexico,3,1,1.0,131.25,2023-01-24 00:00:00,2023-07-29 00:00:00
1184,114,Condo,Entire home,Dublin,Ireland,9,4,3.5,574.0,2023-01-14 00:00:00,2024-05-31 00:00:00
1185,106,Condo,Entire home,Seoul,South Korea,5,2,1.5,350.0,2023-01-01 00:00:00,2023-12-17 00:00:00
1186,223,Condo,Entire home,Buenos Aires,Argentina,7,3,2.5,172.8,2023-01-26 00:00:00,2023-05-06 00:00:00
1187,471,Condo,Entire home,Mumbai,India,9,4,3.5,246.4,2023-01-14 00:00:00,2024-06-27 00:00:00
1188,272,Boutique Hotel,Entire home,Cairo,Egypt,7,3,2.5,224.25,2023-02-01 00:00:00,2023-07-14 00:00:00
1189,271,Condo,Entire home,Sydney,Australia,3,1,1.0,328.0,2023-02-08 00:00:00,2023-11-23 00:00:00
1190,338,Apartment,Entire home,Warsaw,Poland,7,3,2.5,235.75,2023-01-21 00:00:00,2023-06-28 00:00:00
1191,75,Boutique Hotel,Entire home,Bangkok,Thailand,7,3,2.5,327.75,2023-01-14 00:00:00,2023-09-19 00:00:00
1192,362,House,Entire home,New York,United States,5,2,1.5,612.75,2023-02-14 00:00:00,2023-07-11 00:00:00
1193,269,House,Entire home,Sydney,Australia,5,2,1.5,440.75,2023-01-31 00:00:00,2023-08-20 00:00:00
1194,448,Apartment,Entire home,Bangkok,Thailand,7,3,2.5,194.75,2023-02-04 00:00:00,2023-11-30 00:00:00
1195,410,Loft,Entire home,Swakopmund,Namibia,5,2,1.5,202.4,2023-01-31 00:00:00,2024-07-10 00:00:00
1196,20,Apartment,Entire home,Auckland,New Zealand,3,1,1.0,231.25,2023-01-07 00:00:00,2024-02-18 00:00:00
1197,26,House,Entire home,Dublin,Ireland,5,2,1.5,440.75,2023-01-17 00:00:00,2024-01-18 00:00:00
1198,200,Boutique Hotel,Entire home,Mexico City,Mexico,9,4,3.5,404.25,2023-02-05 00:00:00,2023-07-16 00:00:00
